company,region,prefecture_eng,prefecture,city,address,website,num_sake,abv_avg,abv_count,abv_std,acidity_avg,acidity_count,acidity_std,gravity_avg,gravity_count,gravity_std,lat,lon,eng_address,distance_from_coast_deg,elevation,dist_from_coast_km,abv_med,acidity_med,gravity_med,polish_rate_med,grade_med,company_eng
酒六酒造株式会社,Shikoku,Ehime,愛媛県,喜多郡,〒791-3301愛媛県喜多郡内子町内子3279-1,http://www.sakaroku-syuzo.co.jp/,7,15.785714285714286,7,0.4879500364742667,1.3,7,0.0577350269189626,6.0,7,1.0,33.5538396,132.6487093,"3279-1 Uchiko, Kita District, Ehime 791-3301, Japan",0.1164419864996626,64.0,11.91558832451003,15.5,1.3,6.0,50.0,Junmai Daiginjō-shu,"Sakaroku Sake Brewery Co., Ltd."
酒田酒造株式会社,Tōhoku,Yamagata,山形県,酒田市,〒998-0037山形県酒田市日吉町2-3-25,https://www.yamagata-sake.or.jp/publics/index/67/,5,16.18,5,0.4324349662087922,,0,,1.26,5,0.0894427190999915,38.9175191,139.831516,"2-chōme-3-25 Hiyoshichō, Sakata, Yamagata 998-0037, Japan",0.0228681543271289,9.0,2.2780807910359075,16.2,,1.2,50.0,Junmai Daiginjō-shu,"Sakata Sake Brewery Co., Ltd."
酔仙酒造株式会社,Tōhoku,Iwate,岩手県,大船渡市,〒022-0004岩手県大船渡市猪川町久名110-1,http://suisenshuzo.jp/,23,15.565217391304348,23,2.4877168604697792,1.6956521739130437,23,0.4958722900740079,-3.260869565217391,23,15.448499166010055,39.0920174,141.6711186,"022-0004, Japan",0.079431334381073,126.0,7.90460430202816,15.5,1.6,2.0,60.0,Junmai Daiginjō-shu,"Suisen Sake Brewery Co., Ltd."
酔鯨酒造株式会社,Shikoku,Kōchi,高知県,高知市,〒781-0270高知県高知市長浜566-1,http://www.suigei.jp,28,15.98076923076923,26,1.0047961905856255,1.6339285714285714,28,0.2050535483037484,6.267857142857143,28,0.7133922984085064,33.5015699,133.5493916,"566-1 Nagahama, Kochi, 781-0270, Japan",0.0136011194476235,6.0,1.39239732774688,16.0,1.7,6.5,50.0,Junmai Daiginjō-shu,"Suigei Sake Brewery Co., Ltd."
重家酒造株式会社,Kyūshū,Nagasaki,長崎県,壱岐市,〒811-5214長崎県壱岐市石田町印通寺浦200,http://www.omoyashuzo.com/,6,15.666666666666666,6,0.5163977794943226,1.675,4,0.0499999999999999,0.625,4,0.7500000000000001,33.7443356,129.7564404,"200 Ishidachō Indōjiura, Iki, Nagasaki 811-5214, Japan",0.0071173514099575,13.0,0.7277975360916857,16.0,1.7,0.5,50.0,Junmai Daiginjō-shu,"Shigeya Sake Brewery Co., Ltd."
野村酒造株式会社,Kantō,Ibaraki,茨城県,常総市,〒300-2707茨城県常総市本石下2052,http://www.tsumugibijin.co.jp/,22,,0,,,0,,,0,,36.1255442,139.9689978,"2052 Motoishige, Joso, Ibaraki 300-2707, Japan",0.4533332554368809,19.0,45.78221679355861,,,,60.0,Junmai Daiginjō-shu,"Nomura Sake Brewery Co., Ltd."
野沢酒造店,Tōhoku,Yamagata,山形県,西置賜郡,〒999-1363山形県西置賜郡小国町小国小坂町213,,5,15.76,5,1.6303373883954209,1.2,5,0.0,3.0,5,0.0,38.0593164,139.7455198,"213 Oguni Kosakamachi, Oguni, Nishiokitama District, Yamagata 999-1363, Japan",0.3318347938367436,139.0,33.187641894195984,14.9,1.2,3.0,50.0,Junmai Daiginjō-shu,Nozawa Sake Brewery
金光酒造合資会社,Chūgoku,Hiroshima,広島県,東広島市,〒724-0622広島県東広島市黒瀬町乃美尾1364-2,http://www.kamokin.com/,11,15.454545454545457,11,0.9341987329938276,,0,,,0,,34.3354553,132.6917988,"1364-2 Kurosechō Nomio, Higashihiroshima, Hiroshima 739-2622, Japan",0.0959164852904694,167.0,9.778836498483834,16.0,,,50.0,Junmai Daiginjō-shu,Kinko Sake Brewing Limited Partnership Company
金光酒造株式会社,Chūgoku,Yamaguchi,山口県,山口市,〒754-0897山口県山口市嘉川5031,http://www.santouka.com/,14,17.7125,8,1.1593563485215157,,0,,3.25,8,1.48804761828569,34.0758402,131.3771257,"5031 Kagawa, Yamaguchi, 754-0897, Japan",0.0382944762578572,12.0,3.909456133150732,17.5,,3.5,52.5,Junmai Daiginjō-shu,"Kinko Sake Brewery Co., Ltd."
金分銅酒造株式会社,Chūgoku,Yamaguchi,山口県,下松市,〒744-0024山口県下松市大字末武上1202,http://ww52.tiki.ne.jp/~kinfundou-sa/,9,18.0,2,0.7071067811865476,,0,,14.0,1,,34.0373338,131.8719883,"1202 Suetakekami, Kudamatsu, Yamaguchi 744-0024, Japan",0.0437739447975075,28.0,4.469636259273076,18.0,,14.0,45.0,Daiginjō-shu,"Kinbudo Sake Brewery Co., Ltd."
金剛酒造株式会社,Chūgoku,Okayama,岡山県,和気郡,〒709-0412岡山県和気郡和気町藤野180,http://ww31.tiki.ne.jp/~kongo/,7,17.20714285714286,7,1.251808215951553,,0,,,0,,34.8070126,134.1728052,"180 Fujino, Wake, Wake District, Okayama 709-0412, Japan",0.0867926317546583,29.0,8.828514163005588,17.5,,,,Junmai Ginjō-shu,"Kongo Sake Brewery Co., Ltd."
金滴酒造株式会社,Hokkaidō,Hokkaido,北海道,樺戸郡,〒073-1103北海道樺戸郡新十津川町中央71-7,http://www.kinteki.co.jp/,21,15.538095238095238,21,0.9876619818926864,1.3842105263157891,19,0.1213953957333767,1.95,20,1.3850707753149576,43.559271,141.8812898,"Japan, 〒073-1103 Hokkaido, Kabato District, Shintotsukawa, Chūō, ７１−７",0.4332793742801897,29.0,42.03497529571106,15.5,1.4,2.0,55.0,Junmai Daiginjō-shu,"Kinteki Sake Brewery Co., Ltd."
金盃酒造株式会社,Kansai,Hyōgo,兵庫県,神戸市,〒657-0043兵庫県神戸市灘区大石東町6丁目3-1,http://www.kinpai.co.jp/,12,15.2,8,0.7071067811865472,1.921428571428572,7,0.0755928946018455,3.928571428571429,7,0.8504200642707612,34.7077525,135.2333152,"6-chōme-3-1 Ōishi Higashimachi, Nada Ward, Kobe, Hyogo 657-0043, Japan",0.0125995193003977,10.0,1.282403974818971,15.45,1.95,4.25,40.0,Daiginjō-shu,"Kinkashu Brewery Co., Ltd."
金紋秋田酒造株式会社,Tōhoku,Akita,秋田県,大仙市,〒014-1412秋田県大仙市藤木西八圭34-2,http://www.kinmon-kosyu.com/,11,16.527272727272727,11,1.624248077783015,,0,,,0,,39.4112965,140.4819828,"Nishihakkei-34-2 Fujiki, Daisen, Akita 014-1412, Japan",0.4433497511512196,31.0,44.01415679818575,17.0,,,,Junmai Daiginjō-shu,"Kinmon Akita Sake Brewery Co., Ltd."
金虎酒造株式会社,Chūbu,Aichi,愛知県,名古屋市,〒462-0813愛知県名古屋市北区山田三丁目11番16号,http://www.kintora.jp/,16,15.428571428571429,7,1.618347187425374,,0,,,0,,35.1985039,136.9391663,"3-chōme-11-16 Yamada, Kita Ward, Nagoya, Aichi 462-0810, Japan",0.1216707793053039,9.0,12.351781744456586,15.0,,,60.0,Junmai Daiginjō-shu,"Kintora Sake Brewery Co., Ltd."
金銀花酒造株式会社,Chūbu,Aichi,愛知県,一宮市,〒491-0051愛知県一宮市今伊勢町馬寄字山之小路19番地,https://kinginka.jp/,4,,0,,,0,,,0,,35.3280223,136.7938494,"Yamanoshōji-19 Imaisechō Umayose, Ichinomiya, Aichi 491-0051, Japan",0.2472437771572286,12.0,25.078130319990983,,,,,Daiginjō-shu,"Kinginka Sake Brewery Co., Ltd."
金鳳酒造有限会社,Chūgoku,Shimane,島根県,安来市,〒692-0056島根県安来市清井町343,https://www.kinpo.jp/,9,,0,,,0,,,0,,35.3918029,133.2641636,"343 Kiyoichō, Yasugi, Shimane 692-0056, Japan",0.0934361547963329,11.0,9.476864731910156,,,,40.0,Daiginjō-shu,"Kinho Sake Brewery Co., Ltd."
鈴木宗右衛門酒造株式会社,Kansai,Wakayama,和歌山県,田辺市,〒646-0005和歌山県田辺市秋津町1305,http://suzumon.co.jp/,2,,0,,,0,,,0,,33.7479247,135.3890531,"1305 Akizuchō, Tanabe, Wakayama 646-0005, Japan",0.0277777542706137,28.0,2.840316573722532,,,,,Junmai Ginjō-shu,"Suzuki Soemon Sake Brewery Co., Ltd."
鈴木酒造店,Tōhoku,Akita,秋田県,大仙市,〒014-0207秋田県大仙市長野字二日町九,http://www.hideyoshi.co.jp/,30,15.142857142857142,28,2.490192402417573,1.725,28,1.2011183060736297,-3.875,28,20.99101439152442,39.541283,140.5330784,"Futsukamachi-9 Nagano, Daisen, Akita 014-0207, Japan",0.4817202663544417,45.0,47.78649087542159,15.0,1.3,1.0,40.0,Junmai Daiginjō-shu,Suzuki Sake Brewery
銀海酒造有限会社,Kansai,Hyōgo,兵庫県,養父市,〒667-1105兵庫県養父市関宮756-5,http://ginkai-syuzo.com/,3,,0,,,0,,,0,,35.3763328,134.6425425,"756-5 Sekinomiya, Yabu, Hyogo 667-1105, Japan",0.2864969702495874,194.0,29.05065225499132,,,,,Junmai Ginjō-shu,"Ginkai Sake Brewery Co., Ltd."
長龍酒造株式会社,Kansai,Nara,奈良県,北葛城郡,〒635-0818奈良県北葛城郡広陵町南4,http://www.choryo.jp/,19,15.552631578947368,19,2.114071485455029,1.5394736842105263,19,0.3120625593301325,-1.013157894736842,19,13.194188978751878,34.5664387,135.7489667,"4 Minami, Koryo, Kitakatsuragi District, Nara 635-0818, Japan",0.3340063267320841,44.0,34.00038387071479,15.5,1.5,1.0,62.5,Junmai Daiginjō-shu,"Choryu Sake Brewery Co., Ltd."
門傳醸造株式会社,Tōhoku,Miyagi,宮城県,栗原市,〒987-2331宮城県栗原市一迫萩生33,http://www3.ic-net.or.jp/~monden/link3.html,5,,0,,,0,,,0,,38.7463044,140.9109276,"Hagyū-33 Ichihasama, Kurihara, Miyagi 987-2331, Japan",0.4187960812679379,96.0,41.72651151562641,,,,,Tokubetsu Junmai-shu,"Monden Brewing Co., Ltd."
開当男山酒造,Tōhoku,Fukushima,福島県,南会津郡,〒967-0005福島県南会津郡南会津町中荒井久宝居785,http://otokoyama.jp/,23,,0,,,0,,,0,,37.1779318,139.7508864,"Kuboi-785 Nakaarai, Minamiaizu, Minamiaizu District, Fukushima 967-0005, Japan",0.9708578287788728,581.0,97.42939094992354,,,,,Junmai Daiginjō-shu,Kaito Otokoyama Sake Brewery
関谷醸造株式会社,Chūbu,Aichi,愛知県,北設楽郡,〒441-2301愛知県北設楽郡設楽町田口字町浦22番地,https://www.houraisen.co.jp/ja/,39,15.794871794871796,39,1.3412383747372223,,0,,,0,,35.093779,137.5697168,"Machiura-22 Taguchi, Shitara, Kitashitara District, Aichi 441-2301, Japan",0.4022853238098259,464.0,40.84029414570359,15.5,,,55.0,Junmai Daiginjō-shu,"Sekiya Brewing Co., Ltd."
阿桜酒造株式会社,Tōhoku,Akita,秋田県,横手市,〒013-0041秋田県横手市大沢字西野67-2,http://www.azakura.co.jp/,22,16.076470588235296,17,1.7210205590596193,1.8058823529411765,17,0.2967966227808492,1.0588235294117647,17,8.598477977491816,39.3049925,140.5805395,"Nishino-67-2 Ōsawa, Yokote, Akita 013-0041, Japan",0.5666004667397609,71.0,56.268945282446325,16.0,1.8,3.0,60.0,Junmai Daiginjō-shu,"Azakura Sake Brewery Co., Ltd."
阿部勘酒造株式会社,Tōhoku,Miyagi,宮城県,塩竈市,〒985-0057宮城県塩竈市西町3-9,http://www.abekan.com/,7,,0,,,0,,,0,,38.3172633,141.0134947,"3-9 Nishimachi, Shiogama, Miyagi 985-0057, Japan",0.0360330381329153,26.0,3.600859018960824,,,,,Daiginjō-shu,"Abekan Sake Brewery Co., Ltd."
隠岐酒造株式会社,Chūgoku,Shimane,島根県,隠岐郡,〒685-0027島根県隠岐郡隠岐の島町原田174番地,http://okishuzou.com/,40,15.6875,40,1.1305064669407558,1.4944444444444445,36,0.3671857797156596,4.666666666666667,36,8.047182293022997,36.2246164,133.2998268,"174 Harada, Okinoshima, Oki-gun, Shimane 685-0027, Japan",0.0420708437652401,35.0,4.249742500056588,15.5,1.4,6.0,70.0,Junmai Daiginjō-shu,"Oki Sake Brewery Co., Ltd."
難波酒造株式会社,Chūgoku,Okayama,岡山県,津山市,〒708-0815岡山県津山市一宮436,http://musashi-sake.jp/,24,16.208333333333332,24,1.9995470501583847,1.7000000000000002,2,0.1414213562373094,13.666666666666666,3,12.423096769056148,35.0985668,133.9965601,"436 Ichinomiya, Tsuyama, Okayama 708-0815, Japan",0.4225219161380646,126.0,42.89219481489273,15.0,1.7000000000000002,7.0,65.0,Junmai Daiginjō-shu,"Namba Sake Brewery Co., Ltd."
雪雀酒造株式会社,Shikoku,Ehime,愛媛県,松山市,〒799-2434愛媛県松山市柳原123番地,http://www.yukisuzume.com/,34,15.676470588235292,34,0.9651687946359622,1.3941176470588237,34,0.112657099658152,3.735294117647059,34,4.740597223144523,33.9535411,132.7724388,"123 Yanagihara, Matsuyama, Ehime 799-2434, Japan",0.0013341018721066,8.0,0.1362860066753947,15.4,1.4,4.0,60.0,Junmai Daiginjō-shu,"Yukijaku Sake Brewery Co., Ltd."
雲海酒造株式会社,Kyūshū,Miyazaki,宮崎県,宮崎市,〒880-0833　宮崎市昭栄町45番地1,http://www.unkai.co.jp,9,17.5,6,1.7888543819998313,1.1,1,,5.666666666666667,3,2.516611478423584,31.9104154,131.452968,"45-1 Shōeichō, Miyazaki, 880-0833, Japan",0.0069360379740267,4.0,0.7153445322137933,17.5,1.1,6.0,40.0,Daiginjō-shu,"Unkai Sake Brewery Co., Ltd."
青木酒造株式会社,Chūbu,Aichi,愛知県,愛西市,〒496-0915愛知県愛西市本部田町本西60番地,https://yamahai.co.jp/,54,12.86,5,6.960459754929986,1.4,12,0.2132007163556104,0.7692307692307693,13,2.9482719841133536,35.1368645,136.7359504,"Honnishi-60 Honbutachō, Aisai, Aichi 496-0915, Japan",0.1087752715319689,1.0,11.046259771097956,15.0,1.5,1.0,60.0,Junmai Daiginjō-shu,"Aoki Sake Brewery Co., Ltd."
静岡平喜酒造株式会社,Chūbu,Shizuoka,静岡県,静岡市,〒421-0111静岡県静岡市駿河区丸子新田1-1,http://shizuokahirakishuzo.com/,10,,0,,,0,,,0,,34.9557768,138.3673637,"1-1 Mariko Shinden, Suruga Ward, Shizuoka, 421-0111, Japan",0.0349111519585355,23.0,3.5488823750904417,,,,60.0,Junmai Daiginjō-shu,"Shizuoka Heiki Sake Brewery Co., Ltd."
須藤本家株式会社,Kantō,Ibaraki,茨城県,笠間市,〒309-1701茨城県笠間市小原2125,http://www.sudohonke.co.jp/,14,15.714285714285714,14,0.4258153136263197,1.4,14,0.0960768922830523,4.714285714285714,14,0.4688072309384956,36.3615162,140.3245802,"2125 Obara, Kasama, Ibaraki 309-1701, Japan",0.2520377441372036,48.0,25.432171076032915,15.5,1.4,5.0,40.0,Junmai Daiginjō-shu,"Sudo Honke Co., Ltd."
飯沼銘醸株式会社,Kantō,Tochigi,栃木県,栃木市,〒322-0604栃木県栃木市西方町元850,http://www.cc9.ne.jp/~suginamiki/,6,,0,,,0,,,0,,36.4650983,139.732192,"850 Nishikata, Tochigi, 322-0604, Japan",0.8122617175275902,84.0,81.83637024211676,,,,38.0,Junmai Daiginjō-shu,"Iinuma Meijo Co., Ltd."
養老酒造株式会社,Shikoku,Ehime,愛媛県,大洲市,〒797-1504愛媛県大洲市肱川町山鳥坂49,http://www1.quolia.ne.jp/~kawakami/shop/yourou/gaiyou.html,3,16.833333333333332,3,2.309401076758504,1.5,3,0.3,4.166666666666667,3,3.818813079129866,33.4554428,132.6844422,"49 Hijikawachō Yamatosaka, Ozu, Ehime 797-1504, Japan",0.2122412470390236,45.0,21.7254390705363,15.5,1.5,5.0,60.0,Junmai Ginjō-shu,"Yoro Sake Brewery Co., Ltd."
首藤酒造株式会社,Shikoku,Ehime,愛媛県,西条市,〒799-1106愛媛県西条市小松町大頭甲312-2,http://www.sukigokoro.co.jp/,12,16.366666666666664,12,0.5149286505444371,1.5,12,0.1414213562373095,1.375,12,2.646824855970228,33.8795182,133.0704759,"Komatsucho Oto, Saijo, Ehime 799-1106, Japan",0.0709309410704377,32.0,7.247708567755359,16.45,1.5,0.75,57.5,Junmai Daiginjō-shu,"Shuto Sake Brewery Co., Ltd."
香住鶴株式会社,Kansai,Hyōgo,兵庫県,美方郡,〒669-6559兵庫県美方郡香美町香住区小原600-2,https://www.fukuchiya.co.jp/,26,16.6,25,3.427827300200522,1.5130434782608695,23,0.3542653702652434,2.608695652173913,23,4.59979377437711,35.59332759999999,134.6110563,"600-2 Kasumiku Kobara, Kami, Mikata District, Hyogo 669-6559, Japan",0.0676215220365682,30.0,6.8520394212445614,15.0,1.4,3.0,63.0,Junmai Daiginjō-shu,"Kasumitsuru Co., Ltd."
香坂酒造株式会社,Tōhoku,Yamagata,山形県,米沢市,〒992-0045山形県米沢市中央7-3-10,http://www.ko-bai.sakura.ne.jp/,9,19.5,2,0.0,,0,,18.0,1,,37.9193941,140.1073478,"7-chōme-3-10 Chūō, Yonezawa, Yamagata 992-0045, Japan",0.7196853645901942,247.0,71.97838880914043,19.5,,18.0,,Junmai Daiginjō-shu,"Kousaka Sake Brewery Co., Ltd."
馬上酒造場,Chūgoku,Hiroshima,広島県,安芸郡,〒731-4215広島県安芸郡熊野町7870,http://www.e-na.co.jp/bajo/index.html,4,18.0,1,,,0,,5.666666666666667,3,0.5773502691896257,34.3488495,132.5828181,"731-4215, Japan",0.0535823890393405,267.0,5.462850628756377,18.0,,6.0,,Junmai Ginjō-shu,Horse Brewery
高嶋酒造株式会社,Chūbu,Shizuoka,静岡県,沼津市,〒410-0312静岡県沼津市原354-1,http://www.hakuinmasamune.com/,10,15.6,10,0.9368979548370132,1.5,3,0.1,6.333333333333333,3,1.5275252316519468,35.1262081,138.7932672,"354-1 Hara, Numazu, Shizuoka 410-0312, Japan",0.0020482352651111,11.0,0.2080503423513429,15.5,1.5,6.0,62.5,Junmai Daiginjō-shu,"Takashima Sake Brewery Co., Ltd."
高木酒造株式会社,Shikoku,Kōchi,高知県,香南市,〒781-5310高知県香南市赤岡町443,http://www.toyonoume.com/,22,16.036363636363635,22,0.9761661912299724,1.6,19,0.2848001248439176,1.0,19,5.426273532033236,33.5420571,133.7219397,"443 Akaokachō, Konan, Kochi 781-5310, Japan",0.0067290072632306,7.0,0.6887492871660277,16.3,1.6,3.0,60.0,Junmai Daiginjō-shu,"Takagi Sake Brewery Co., Ltd."
高橋庄作酒造店,Tōhoku,Fukushima,福島県,会津若松市,〒965-0844福島県会津若松市門田町一ノ堰村東755,http://aizumusume.a.la9.jp/,11,16.145,10,1.2513215236523174,1.4,1,,2.55,10,1.0124228365658294,37.4493172,139.9156027,"Murahigashi-755 Mondenmachi Ōaza Ichinoseki, Aizuwakamatsu, Fukushima 965-0844, Japan",0.8481449705027403,241.0,85.01421794172481,16.0,1.4,2.5,60.0,Junmai Ginjō-shu,Takahashi Shosaku Sake Brewery
高橋酒造株式会社,Chūbu,Niigata,新潟県,長岡市,〒940-0031長岡市地蔵1-8-2,http://www.echigo-choryo.co.jp/,13,14.181818181818182,11,2.272363607268072,1.6681818181818182,11,0.8028924981816455,-7.090909090909091,11,21.75525015004215,37.4554014,138.8651976,"1-chōme-8-2 Jizō, Nagaoka, Niigata 940-0031, Japan",0.1825638241305464,20.0,18.321241019577048,15.0,1.4,3.0,60.0,Junmai Daiginjō-shu,"Takahashi Sake Brewery Co., Ltd."
高田酒造株式会社,Chūgoku,Tottori,鳥取県,倉吉市,〒682-0825鳥取県倉吉市西仲町2633,http://www.shikun.co.jp/,6,18.416666666666668,6,0.735980072193987,2.2,2,0.1414213562373091,9.5,6,5.540758070878027,35.4320582,133.8227408,"2633 Nishinakamachi, Kurayoshi, Tottori 682-0825, Japan",0.0766221363605011,18.0,7.770163217237088,18.25,2.2,10.0,55.0,Junmai Daiginjō-shu,"Takada Sake Brewery Co., Ltd."
高知酒造株式会社,Shikoku,Kōchi,高知県,吾川郡,〒781-2141高知県吾川郡いの町勝賀瀬780-2,http://kochi-sake.com/,24,16.254166666666666,24,1.5575842964602946,1.3,1,,6.125,24,2.877234481384784,33.5841783,133.3617082,"780-2 Shōgase, Ino, Agawa District, Kochi 781-2141, Japan",0.166493245931608,35.0,17.033477993011502,15.5,1.3,5.1,60.0,Junmai Daiginjō-shu,"Kochi Sake Brewery Co., Ltd."
髙砂酒造株式会社,Hokkaidō,Hokkaido,北海道,旭川市,〒070-0030北海道旭川市宮下通17,http://www.takasagoshuzo.com/,21,15.011111111111113,18,0.9712871320111564,1.3411764705882354,17,0.169774937525433,2.305555555555556,18,3.092395268514688,43.76028549999999,142.373113,"17 Chome Miyashitadori, Asahikawa, Hokkaido 070-0030, Japan",0.7483242387270821,117.0,72.46906122161516,15.5,1.3,3.0,60.0,Junmai Daiginjō-shu,"Takasago Sake Brewery Co., Ltd."
鯉川酒造株式会社,Tōhoku,Yamagata,山形県,東田川郡,〒999-7781山形県東田川郡庄内町余目興野42,https://www.yamagata-sake.or.jp/publics/index/60/,4,16.275,4,1.2446552400832387,1.45,2,0.0707106781186548,5.0,4,0.8164965809277259,38.8506771,139.8985853,"Kōya-42 Amarume, Shonai, Higashitagawa District, Yamagata 999-7781, Japan",0.1076678954617337,7.0,10.727764816879493,15.95,1.45,5.0,47.5,Junmai Daiginjō-shu,"Koikawa Sake Brewery Co., Ltd."
鳩正宗株式会社,Tōhoku,Aomori,青森県,十和田市,〒034-0001青森県十和田市大字三本木字稲吉176-2,http://www.hatomasa.jp/,13,15.538461538461538,13,0.7762500258061837,1.419230769230769,13,0.080463401459042,2.8076923076923075,13,2.649987905148983,40.6149108,141.2480208,"Inayoshi-176-2 Sanbongi, Towada, Aomori 034-0001, Japan",0.1972556622858417,51.0,19.4645369089694,15.0,1.4,1.5,50.0,Junmai Daiginjō-shu,"Hatomasamune Co., Ltd."
鳳鳴酒造株式会社,Kansai,Hyōgo,兵庫県,丹波篠山市,〒669-2322兵庫県丹波篠山市呉服町73,https://houmei.wixsite.com/houmeisyuzou/home,33,17.833333333333332,3,0.5773502691896255,1.6,3,0.0999999999999999,8.2,5,1.7888543819998317,35.0761558,135.2204448,"73 Gofukumachi, Tanbasasayama-shi, Hyogo 669-2322, Japan",0.3766159019247391,208.0,38.239356487924994,17.5,1.6,7.0,50.0,Junmai Daiginjō-shu,"Otori Shuzo Co., Ltd."
鳳鸞酒造株式会社,Kantō,Tochigi,栃木県,大田原市,〒324-0057栃木県大田原市住吉町1-1-28,http://www.horan.co.jp/,6,,0,,1.3166666666666669,6,0.1471960144387974,2.1666666666666665,6,1.6020819787597222,36.8704435,140.0236581,"1-chōme-1-28 Sumiyoshichō, Otawara, Tochigi 324-0057, Japan",0.6985126827375777,212.0,70.2447881138784,,1.35,2.0,55.5,Daiginjō-shu,"Horan Sake Brewery Co., Ltd."
鳴滝酒造株式会社,Kyūshū,Saga,佐賀県,唐津市,〒847-0824佐賀県唐津市神田3272-1,http://mpn.cjn.or.jp/mpn/contents/00001330/page/cp_top.html,31,16.189655172413794,29,1.4231114873469044,1.7022727272727274,22,0.3049111005207571,-0.6296296296296297,27,6.922430921110724,33.4355961,129.9474182,"3272-1 Kōda, Karatsu, Saga 847-0824, Japan",0.0330251685480987,68.0,3.3818561037387145,15.5,1.7,2.0,60.0,Daiginjō-shu,"Narutaki Sake Brewery Co., Ltd."
鶴乃江酒造株式会社,Tōhoku,Fukushima,福島県,会津若松市,〒965-0044福島県会津若松市七日町2番46号,https://www.tsurunoe.com/,31,,0,,,0,,,0,,37.4995799,139.9235661,"2-46 Nanokamachi, Aizuwakamatsu, Fukushima 965-0044, Japan",0.8154316266807182,215.0,81.7187674092216,,,,57.5,Junmai Daiginjō-shu,"Tsurunoe Sake Brewery Co., Ltd."
